event_name,event_lat,event_lon,stop_id,stop_name,stop_lat,stop_lon,distance,start_date,end_date,estimated_passengers,distance_weight,demand_score
Metronome: Paul G. Smyth; Joanna Mattrey,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-03-12T00:00:00Z,2026-03-12T00:00:00Z,500,610.1187188816634,305059.3594408317
Mícheál Ó Cléirigh Summer School 2026,54.546667,-8.205543,853000260,Rossnowlagh Friary,54.547818,-8.203895,0.0020101504918797,2026-05-08T00:00:00Z,2026-05-10T00:00:00Z,500,332.20930405228546,166104.65202614272
Mike Denver & Guests In Concert,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,1500,682.202453374641,1023303.6800619615
Mike Rice: Cruel Little Man,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043,2026-03-13T00:00:00Z,2026-03-13T00:00:00Z,500,472.3476887337296,236173.84436686483
Mozartly Mozart! BVOF 2026 Recital Waterford,52.12525249999999,-7.4800112,845000127,Stradbally,52.13109,-7.46165,0.0192668127019015,2026-06-01T00:00:00Z,2026-06-01T00:00:00Z,500,49.34174972200619,24670.874861003096
Music Network presents Théo Ould & Alison Langer,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-04-02T00:00:00Z,2026-04-02T00:00:00Z,1200,301.3108616420497,361573.03397045966
3 Hail Marys,52.838161,-6.9278619,8210000199,Carlow College,52.838603,-6.927199,0.0007967436287788,2026-05-08T00:00:00Z,2026-05-09T00:00:00Z,500,556.5624299331307,278281.21496656537
Nathan Carter,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-04-17T00:00:00Z,2026-04-17T00:00:00Z,500,682.202453374641,341101.2266873205
"National Symphony Orchestra Ireland, Conductor David Brophy & Uilleann Piper Mark Redmond",52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-03-26T00:00:00Z,2026-03-26T00:00:00Z,500,301.3108616420497,150655.43082102484
Navan Comic Con 2026,53.65188819999999,-6.682937099999999,8310B5620001,Market Square,53.653032,-6.684572,0.0019952885631001,2026-11-01T00:00:00Z,2026-11-01T00:00:00Z,500,333.8576497501155,166928.82487505776
Needle Felting Workshop,53.3450737,-6.2534374,8220DB000400,Shaw Street,53.344849,-6.25339,0.0002296450521971,2026-03-15T00:00:00Z,2026-03-15T00:00:00Z,500,813.2428119913337,406621.40599566686
New Ross Piano Festival 20th Year Celebration,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-04-19T00:00:00Z,2026-04-19T00:00:00Z,2000,301.3108616420497,602621.7232840994
NSOI: Alexander Shelley conducts,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-03-13T00:00:00Z,2026-03-13T00:00:00Z,500,610.1187188816634,305059.3594408317
Of Mornington by Billy Roche,52.3397212,-6.464063599999999,834000027,Custom House Quay,52.340606,-6.461284,0.0029170271167746,2026-04-02T00:00:00Z,2026-04-04T00:00:00Z,500,255.29565412440405,127647.82706220202
Of Mornington by Billy Roche,52.3397212,-6.464063599999999,834000027,Custom House Quay,52.340606,-6.461284,0.0029170271167746,2026-04-14T00:00:00Z,2026-04-18T00:00:00Z,500,255.29565412440405,127647.82706220202
Of Mornington by Billy Roche,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.0003928627368447,2026-04-02T00:00:00Z,2026-04-04T00:00:00Z,500,717.9458345373891,358972.91726869455
Of Mornington by Billy Roche,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.0003928627368447,2026-04-14T00:00:00Z,2026-04-18T00:00:00Z,500,717.9458345373891,358972.91726869455
Of Mornington by Billy Roche - Matinee,52.3397212,-6.464063599999999,834000027,Custom House Quay,52.340606,-6.461284,0.0029170271167746,2026-04-04T00:00:00Z,2026-04-04T00:00:00Z,500,255.29565412440405,127647.82706220202
Orchestral Escapades with NSOI,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,610.1187188816634,305059.3594408317
Paddy's Eve at Pygmalion with Jayda G & Henrik Schwarz,53.3421287,-6.2621742,8220DB001279,College Green,53.34426,-6.261705,0.0021823355218613,2026-03-16T00:00:00Z,2026-03-16T00:00:00Z,500,314.23462206622236,157117.31103311118
Paper Puppet Making for 5-10yrs -  Ceardlann puipeád,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,418.49989840450695,209249.94920225348
Pas de Panique,52.838161,-6.9278619,8210000199,Carlow College,52.838603,-6.927199,0.0007967436287788,2026-03-22T00:00:00Z,2026-03-22T00:00:00Z,500,556.5624299331307,278281.21496656537
Patrick McDonnell (Fr Ted) plus Guests,51.9018264,-8.470619899999999,8370B258981,Coburg Street,51.90175,-8.47072,0.0001259244614831,2026-03-28T00:00:00Z,2026-03-28T00:00:00Z,500,888.1590499266455,444079.52496332274
Psychic Sally,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-03-11T00:00:00Z,2026-03-11T00:00:00Z,500,418.49989840450695,209249.94920225348
QHI Music Quiz,53.35218279999999,-6.2497095,8220IR0007,Dublin Connolly,53.351252,-6.249704,0.0009308162493057,2026-02-19T00:00:00Z,2026-04-16T00:00:00Z,1200,517.9156744509421,621498.8093411305
Quizhost Ireland Big Screen Movie Quiz,53.35218279999999,-6.2497095,8220IR0007,Dublin Connolly,53.351252,-6.249704,0.0009308162493057,2026-02-26T00:00:00Z,2026-07-23T00:00:00Z,500,517.9156744509421,258957.83722547104
Qween & The Dublin Gospel Choir,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-04-10T00:00:00Z,2026-04-10T00:00:00Z,500,682.202453374641,341101.2266873205
Randy Feltface: Gimmick,53.34267639999999,-6.2778366,8220DB001938,Cornmarket,53.342978,-6.276761,0.0011170845626043,2026-03-15T00:00:00Z,2026-03-15T00:00:00Z,500,472.3476887337296,236173.84436686483
RDS Collins Memorial Recital,52.1398345,-7.9293394,8450B255061,Lismore,52.136741,-7.934327,0.0058690626176578,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z,500,145.58027137929602,72790.13568964801
Regina Hanley & The Wolseley Singers with special guest Michael English,52.838161,-6.9278619,8210000199,Carlow College,52.838603,-6.927199,0.0007967436287788,2026-04-02T00:00:00Z,2026-04-02T00:00:00Z,500,556.5624299331307,278281.21496656537
Roscrea Goes Green - St Patrick’s Day Parade 2026,52.9554226,-7.7992473,8420B4552901,Roscrea Castle Street,52.955153,-7.797604,0.00166526846184,2026-03-17T00:00:00Z,2026-03-17T00:00:00Z,500,375.19672570230995,187598.36285115496
"Self Portrait by Gwen John, National Portrait Gallery London",51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363,2026-04-07T00:00:00Z,2026-04-07T00:00:00Z,500,615.7577834961595,307878.89174807974
Serena Terry: Therapy,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-03-13T00:00:00Z,2026-03-13T00:00:00Z,500,682.202453374641,341101.2266873205
Simon Yates Pleasure & Pain Presented by Speakers from the Edge,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-04-13T00:00:00Z,2026-04-13T00:00:00Z,500,301.3108616420497,150655.43082102484
Simple Things,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-05-02T00:00:00Z,2026-05-02T00:00:00Z,500,682.202453374641,341101.2266873205
Sligo St. Patrick's Festival,54.2718062,-8.4731925,8510B5584201,Sligo Markievicz Road,54.272628,-8.474111,0.00123247616204,2026-03-13T00:00:00Z,2026-03-17T00:00:00Z,2000,447.9331143613271,895866.2287226543
Sneem St Patrick’s Day Parade,51.8373942,-9.8983245,8390B6373801,Sneem,51.83732,-9.89861,0.0002949845589183,2026-03-17T00:00:00Z,2026-03-17T00:00:00Z,500,772.2099797354338,386104.98986771685
Spéirbhean | Sky Woman,53.3481028,-6.2667014,8220GA00405,Jervis,53.347744,-6.26531,0.0014369173253874,2026-03-14T00:00:00Z,2026-03-15T00:00:00Z,500,410.3545038570517,205177.25192852586
Spraoí at the Helix - A St. Patrick’s Show,53.3864373,-6.259149400000001,8220DB007571,DCU Helix,53.386776,-6.258725,0.0005429853128777,2026-03-16T00:00:00Z,2026-03-16T00:00:00Z,500,648.0943089049753,324047.15445248765
St. Patrick's Festival Dublin 2026,53.3498053,-6.2603097,8220DB006059,The Spire of Dublin,53.3502244282714,-6.26018517538052,0.0004372355071881,2026-03-14T00:00:00Z,2026-03-17T00:00:00Z,2000,695.7801939895462,1391560.3879790923
Kilkenny St. Patrick's Festival 2026,52.6549027,-7.246402900000001,8270CD10285,Kilkenny MacDonagh Station,52.65466,-7.245762,0.0006853145992916,2026-03-14T00:00:00Z,2026-03-17T00:00:00Z,2000,593.3610261373971,1186722.052274794
St.Patrick's Dancing Weekend: Jack Keogh Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-03-13T00:00:00Z,2026-03-13T00:00:00Z,500,682.202453374641,341101.2266873205
St.Patrick's Dancing Weekend: Jimmy Buckley Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-03-15T00:00:00Z,2026-03-15T00:00:00Z,500,682.202453374641,341101.2266873205
St.Patrick's Dancing Weekend: Stuart Moyles Dance,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,682.202453374641,341101.2266873205
St Patrick's Festival Parade Dublin,53.3498053,-6.2603097,8220DB006059,The Spire of Dublin,53.3502244282714,-6.26018517538052,0.0004372355071881,2026-03-17T00:00:00Z,2026-03-17T00:00:00Z,2000,695.7801939895462,1391560.3879790923
St Patrick's Weekend Special with St Patser Murray & Guests,51.9018264,-8.470619899999999,8370B258981,Coburg Street,51.90175,-8.47072,0.0001259244614831,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,888.1590499266455,444079.52496332274
St Patrick's Weekend Special with The Best of Cork,51.9018264,-8.470619899999999,8370B258981,Coburg Street,51.90175,-8.47072,0.0001259244614831,2026-03-13T00:00:00Z,2026-03-13T00:00:00Z,500,888.1590499266455,444079.52496332274
Stories & Crafts for 4-10yrs  - Scealaíocht & Cearadíocht,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,418.49989840450695,209249.94920225348
Suktinis,53.3368301,-6.2595386,8220DB006074,Earlsfort Terrace,53.335886,-6.25754,0.002210368016869,2026-03-15T00:00:00Z,2026-03-15T00:00:00Z,500,311.49076826876615,155745.3841343831
"Symphony in White, No. 2: The Little White Girl by James McNeill Whistler, Tate Britain London",51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363,2026-04-14T00:00:00Z,2026-04-14T00:00:00Z,500,615.7577834961595,307878.89174807974
Tara Erraught: Arias and Lieder Recital,52.0043819,-7.8870189,8380B2163401,Youghal North,51.956599373306,-7.85126291889837,0.0596796451212888,2026-05-28T00:00:00Z,2026-05-28T00:00:00Z,500,16.47999090965614,8239.995454828071
The Bee Gees Story - Nights On Broadway,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-04-10T00:00:00Z,2026-04-10T00:00:00Z,500,301.3108616420497,150655.43082102484
The Best of Cork Winter Series,51.9018264,-8.470619899999999,8370B258981,Coburg Street,51.90175,-8.47072,0.0001259244614831,2026-01-30T00:00:00Z,2026-03-27T00:00:00Z,500,888.1590499266455,444079.52496332274
The Billy Joel Songbook,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-03-28T00:00:00Z,2026-03-28T00:00:00Z,500,301.3108616420497,150655.43082102484
The Bloody Stream Shenanigans!,53.3889995,-6.0742026,8240IR0017,Howth,53.388893,-6.074211,0.000106830753993,2026-03-13T00:00:00Z,2026-03-17T00:00:00Z,500,903.4804972597683,451740.24862988415
The Carpenters Experience,52.838161,-6.9278619,8210000199,Carlow College,52.838603,-6.927199,0.0007967436287788,2026-03-29T00:00:00Z,2026-03-29T00:00:00Z,500,556.5624299331307,278281.21496656537
The Cúpla Focal Tour,53.3483124,-6.2481792,8220DB002499,Sean O'Casey Bridge,53.348128,-6.247128,0.0010672510482534,2026-03-14T00:00:00Z,2026-03-17T00:00:00Z,500,483.7341845079194,241867.0922539597
The Dawson Chorus Pop Choir,53.3447504,-6.2674142,8220DB002912,Parliament Street,53.3446304774615,-6.26736693757294,0.0001288997759983,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,885.81822874018,442909.11437008996
The Dubliners Encore,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-04-12T00:00:00Z,2026-04-12T00:00:00Z,500,682.202453374641,341101.2266873205
The Dubliners Encore,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-04-05T00:00:00Z,2026-04-05T00:00:00Z,500,682.202453374641,341101.2266873205
The Dubliners Encore,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-04-12T00:00:00Z,2026-04-12T00:00:00Z,500,301.3108616420497,150655.43082102484
The Dubliners Encore,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-04-05T00:00:00Z,2026-04-05T00:00:00Z,500,301.3108616420497,150655.43082102484
The Easter Bunny's Big Surprise,52.4267921,-6.7547637,8340B3512502,Clonroche,52.449365,-6.719094,0.0422121228144236,2026-04-03T00:00:00Z,2026-04-06T00:00:00Z,500,23.141654120871237,11570.827060435618
The Gaeilge Guide,53.29294470000001,-6.131842499999999,8250DB003069,Corrig Avenue,53.290753,-6.132638,0.0023316022688315,2026-03-12T00:00:00Z,2026-03-12T00:00:00Z,500,300.15587675498017,150077.9383774901
The Gralton Big Band,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-03-17T00:00:00Z,2026-03-17T00:00:00Z,500,610.1187188816634,305059.3594408317
The Kilfenora Céilí Band and Guests,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-03-16T00:00:00Z,2026-03-16T00:00:00Z,500,610.1187188816634,305059.3594408317
The Kings of Irish Country Show,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-04-07T00:00:00Z,2026-04-07T00:00:00Z,500,301.3108616420497,150655.43082102484
The Mersey Beatles,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-03-13T00:00:00Z,2026-03-13T00:00:00Z,500,682.202453374641,341101.2266873205
The Mersey Beatles,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,682.202453374641,341101.2266873205
The Mersey Beatles,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-03-13T00:00:00Z,2026-03-13T00:00:00Z,500,301.3108616420497,150655.43082102484
The Mersey Beatles,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-03-14T00:00:00Z,2026-03-14T00:00:00Z,500,301.3108616420497,150655.43082102484
The Music of The Lord of The Rings. Tribute to Howard Shore,53.3558017,-6.261491299999999,8220DB000261,Parnell Square East,53.354056,-6.262853,0.0022139772763069,2026-04-03T00:00:00Z,2026-04-03T00:00:00Z,1200,311.14096772615477,373369.16127138573
The Plough and The Stars,53.3483986,-6.257178199999999,8220DB000297,Eden Quay,53.3481432679358,-6.25677012601713,0.0004813718297814,2026-03-03T00:00:00Z,2026-04-30T00:00:00Z,500,675.0499637539117,337524.98187695583
The Pulze Festival 2026,52.5031703,-6.5731293,834000029,The Duffry,52.503047,-6.572438,0.0007022097834687,2026-06-13T00:00:00Z,2026-06-14T00:00:00Z,2000,587.4716557921768,1174943.3115843534
The Quiet Men,53.3418082,-6.260657,8220DB000793,Dawson Street,53.3408597860288,-6.25840386924731,0.0024446036998842,2026-02-23T00:00:00Z,2026-03-14T00:00:00Z,500,290.3091580705257,145154.57903526287
Theatre Nights presented by The Light Opera Society of Tralee,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-03-14T00:00:00Z,2026-03-15T00:00:00Z,500,418.49989840450695,209249.94920225348
Through her Eyes: Love and Loss Recital,52.1202193,-7.864168400000001,845000152,Cappoquin,52.14643,-7.85066,0.0294869066714368,2026-05-27T00:00:00Z,2026-05-27T00:00:00Z,500,32.80096635507139,16400.483177535694
Top 8 Hip Hop & Street Dance Festival,52.663839,-8.626729899999999,8400B6078301,Sarsfield Street,52.664056,-8.627278,0.0005894935198975,2026-03-26T00:00:00Z,2026-03-29T00:00:00Z,2000,629.1312216639209,1258262.4433278418
"Top of the Hill by Grace Henry, Limerick Gallery of Art",51.8973901,-8.476346399999999,8370B4289701,South Main Street,51.897316,-8.476966,0.0006240152001363,2026-03-24T00:00:00Z,2026-03-24T00:00:00Z,500,615.7577834961595,307878.89174807974
Tuesdays with Morrie by Mitch Albom presented by Breda Cashe and Pat Moylan,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-04-04T00:00:00Z,2026-04-04T00:00:00Z,500,301.3108616420497,150655.43082102484
Uisce Álainn 2026,54.2689311,-8.456528,8510B554971,Doorly Park,54.2675405408101,-8.45596867699791,0.0014988319056129,2026-05-02T00:00:00Z,2026-05-02T00:00:00Z,500,400.1869824672042,200093.4912336021
usual and generous ways,53.2709115,-9.0573006,8460B5222901,Father Griffin Road,53.268576,-9.058108,0.0024711242400925,2026-02-28T00:00:00Z,2026-04-26T00:00:00Z,500,288.09109983725375,144045.54991862687
"Watersongs - Niamh O'Sullivan, Gary Beecher Concert",52.0655322,-7.869051599999999,845000054,Villierstown,52.08854,-7.85106,0.0292071315161218,2026-06-01T00:00:00Z,2026-06-01T00:00:00Z,1500,33.104765325575244,49657.14798836286
West Wicklow Chamber Music Festival,53.1696579,-6.534068700000001,8350B136181,St Marys Church,53.1711388340211,-6.53220359393051,0.0023815512224831,2026-05-20T00:00:00Z,2026-05-24T00:00:00Z,2000,295.72226892535195,591444.5378507039
The 62nd Wexford Drama Festival,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-03-20T00:00:00Z,2026-03-27T00:00:00Z,2000,301.3108616420497,602621.7232840994
Wexford Light Opera Society Jesus Christ Superstar ,52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-04-27T00:00:00Z,2026-05-02T00:00:00Z,500,301.3108616420497,150655.43082102484
When Forests Sing,52.1370902,-7.932667699999999,8450B255061,Lismore,52.136741,-7.934327,0.0016956465227177,2026-05-30T00:00:00Z,2026-05-30T00:00:00Z,500,370.9685196380343,185484.25981901714
Wild Swimming,53.3418082,-6.260657,8220DB000793,Dawson Street,53.3408597860288,-6.25840386924731,0.0024446036998842,2026-03-18T00:00:00Z,2026-04-04T00:00:00Z,500,290.3091580705257,145154.57903526287
Wild Women Wellness and Sauna,53.0089293,-6.3004389,8350LL10454,Laragh,53.0088800807346,-6.29974249033111,0.0006981468062014,2026-03-22T00:00:00Z,2026-03-22T00:00:00Z,500,588.8772374379745,294438.6187189872
Easter Treasure Hunt Schull Regatta,51.5265207,-9.5442418,8380B215571,Meenvane,51.52801,-9.54251,0.0022841072063299,2026-04-05T00:00:00Z,2026-04-05T00:00:00Z,500,304.4967588367901,152248.37941839505
Schull Regatta Festival 2026,51.5267627,-9.5451619,8380B215591,Schull,51.52704,-9.54757,0.002424013386927,2026-08-08T00:00:00Z,2026-08-09T00:00:00Z,2000,292.0549329094431,584109.8658188862
Skellig Coast Dark Sky Festival 2026,51.82958499999999,-10.172331,8390B6373202,Waterville,51.827606,-10.17205,0.0019988501694569,2026-03-20T00:00:00Z,2026-03-22T00:00:00Z,2000,333.46114126838916,666922.2825367784
Cork on a Fork Fest 2026,51.8987528,-8.4706315,8370B241201,Saint Patrick's Street,51.899066,-8.471013,0.0004935954720215,2026-08-12T00:00:00Z,2026-08-16T00:00:00Z,500,669.5253291351738,334762.6645675869
International Literature Festival Dublin 2026,53.3396722,-6.249213399999999,8220DB007391,Merrion Square South,53.339091,-6.249916,0.000911833427771,2026-05-15T00:00:00Z,2026-05-24T00:00:00Z,2000,523.0581207934504,1046116.2415869008
MONSTER,53.3450078,-6.269166299999999,8220DB001443,Wood Quay,53.345129,-6.26954,0.0003928627368447,2026-03-13T00:00:00Z,2026-03-14T00:00:00Z,500,717.9458345373891,358972.91726869455
Celine Byrne - Songs of Inspiration & Hope,52.838161,-6.9278619,8210000199,Carlow College,52.838603,-6.927199,0.0007967436287788,2026-05-22T00:00:00Z,2026-05-22T00:00:00Z,500,556.5624299331307,278281.21496656537
Sinderella - Gagging for a Ball,52.838161,-6.9278619,8210000199,Carlow College,52.838603,-6.927199,0.0007967436287788,2026-05-23T00:00:00Z,2026-05-23T00:00:00Z,500,556.5624299331307,278281.21496656537
The Summer Country Show,52.838161,-6.9278619,8210000199,Carlow College,52.838603,-6.927199,0.0007967436287788,2026-05-25T00:00:00Z,2026-05-25T00:00:00Z,500,556.5624299331307,278281.21496656537
LOINNIR presented by Céim Arts,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-03-22T00:00:00Z,2026-03-22T00:00:00Z,500,418.49989840450695,209249.94920225348
International Festival of Time Waterford 2026,52.2599757,-7.107011,8440B352551,The Mall,52.259724,-7.10658,0.0004991131034141,2026-05-22T00:00:00Z,2026-05-24T00:00:00Z,2000,667.061076127336,1334122.152254672
Vittorio Angelone 'you can’t Say Nothing any more',52.3380334,-6.4621603,834000055,Custom House Quay,52.339415,-6.460298,0.0023188315699949,2026-04-25T00:00:00Z,2026-04-25T00:00:00Z,500,301.3108616420497,150655.43082102484
Smithwick's Experience Kilkenny St Patrick's Festival,52.6543481,-7.2542673,8270CD10291,Parliament Street,52.654852,-7.254833,0.0007575828007533,2026-03-14T00:00:00Z,2026-03-17T00:00:00Z,2000,568.9632372206875,1137926.474441375
Adult Board Games Social Night,53.34670699999999,-6.280046599999999,8220DB007855,Usher's Quay,53.345988,-6.279809,0.0007572415466574,2026-03-11T00:00:00Z,2026-03-11T00:00:00Z,500,569.0737291650006,284536.8645825003
Retro Ibiza Rave,52.3415989,-6.4626639,834000027,Custom House Quay,52.340606,-6.461284,0.0016999924764538,2026-04-05T00:00:00Z,2026-04-05T00:00:00Z,500,370.3714024097619,185185.70120488096
High School Musical JR ,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-03-27T00:00:00Z,2026-03-28T00:00:00Z,1200,418.49989840450695,502199.87808540836
Joe The Magician – Live,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-03-29T00:00:00Z,2026-03-29T00:00:00Z,500,418.49989840450695,209249.94920225348
Adult Seasonal Flower Arranging with Maura's Cottage,52.2666168,-9.7083368,8390B635851,Tralee Prince's Street,52.266953,-9.709685,0.0013894868405283,2026-04-01T00:00:00Z,2026-04-01T00:00:00Z,500,418.49989840450695,209249.94920225348
Gavin James,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-05-03T00:00:00Z,2026-05-03T00:00:00Z,500,682.202453374641,341101.2266873205
Niall McCabe,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-05-03T00:00:00Z,2026-05-03T00:00:00Z,500,682.202453374641,341101.2266873205
Bingo Loco,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-05-08T00:00:00Z,2026-05-08T00:00:00Z,500,682.202453374641,341101.2266873205
Biird,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-05-08T00:00:00Z,2026-05-08T00:00:00Z,500,682.202453374641,341101.2266873205
Doireann Garrihy - The Laughs Of Your Life Live,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-05-09T00:00:00Z,2026-05-09T00:00:00Z,500,682.202453374641,341101.2266873205
Killian Sundermann - Killian Dollar Baby,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-05-09T00:00:00Z,2026-05-09T00:00:00Z,500,682.202453374641,341101.2266873205
Mary Black - The Slán Tour,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-05-16T00:00:00Z,2026-05-16T00:00:00Z,500,682.202453374641,341101.2266873205
The Makings of a Murderer,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-05-22T00:00:00Z,2026-05-22T00:00:00Z,500,682.202453374641,341101.2266873205
Gareth - The Uncut Tour,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-05-28T00:00:00Z,2026-05-28T00:00:00Z,500,682.202453374641,341101.2266873205
Ireland Bike Fest 2026,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-05-29T00:00:00Z,2026-05-31T00:00:00Z,500,682.202453374641,341101.2266873205
K Pop Forever!,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,500,682.202453374641,341101.2266873205
K Pop Forever!,52.044466,-9.502486,839000124,Gleneagle Hotel,52.0440401554159,-9.50267484856799,0.0004658405214659,2026-08-14T00:00:00Z,2026-08-14T00:00:00Z,500,682.202453374641,341101.2266873205
Music Current 2026,53.344979,-6.266262999999999,8220DB000312,Wellington Quay,53.3454764728264,-6.2662061554843,0.0005007100078563,2026-04-08T00:00:00Z,2026-04-11T00:00:00Z,1200,666.3512569150233,799621.508298028
Macbeth,53.3448366,-6.2691234,8220DB001443,Wood Quay,53.345129,-6.26954,0.0005089728087038,2026-03-23T00:00:00Z,2026-04-02T00:00:00Z,500,662.702465035798,331351.232517899
Macbeth,53.3448366,-6.2691234,8220DB001443,Wood Quay,53.345129,-6.26954,0.0005089728087038,2026-04-23T00:00:00Z,2026-04-25T00:00:00Z,500,662.702465035798,331351.232517899
Easter Teidí Tours at the GAA Museum,53.3606949,-6.249427499999999,8220DB000499,Summerhill Parade,53.35745,-6.249089,0.0032625079708699,2026-04-02T00:00:00Z,2026-04-06T00:00:00Z,500,234.60366686327114,117301.83343163558
